Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
8.6,1.26665,1.79994,1.24905,0.0316228,0.0948683,0,0.1
8.65,1.26823,1.80468,1.24905,0.0316228,0.0948683,0,0.1
8.7,1.26981,1.80942,1.24905,0.0316228,0.0948683,0,0.1
8.75,1.27139,1.81417,1.24905,0.0316228,0.0948683,0,0.1
8.8,1.27297,1.81891,1.24905,0.0316228,0.0948683,0,0.1
8.85,1.27455,1.82365,1.24905,0.0316228,0.0948683,0,0.1
8.9,1.27613,1.8284,1.24905,0.0316228,0.0948683,0,0.1
8.95,1.27771,1.83314,1.24905,0.0316228,0.0948683,0,0.1
9,1.27929,1.83788,1.24905,0.0316228,0.0948683,0,0.1
9.05,1.28088,1.84263,1.24905,0.0316228,0.0948683,0,0.1
9.1,1.28246,1.84737,1.24905,0.0316228,0.0948683,0,0.1
9.15,1.28404,1.85212,1.24905,0.0316228,0.0948683,0,0.1
9.2,1.28562,1.85686,1.24905,0.0316228,0.0948683,0,0.1
9.25,1.2872,1.8616,1.24905,0.0316228,0.0948683,0,0.1
9.3,1.28878,1.86635,1.24905,0.0316228,0.0948683,0,0.1
9.35,1.29036,1.87109,1.24905,0.0316228,0.0948683,0,0.1
9.4,1.29194,1.87583,1.24905,0.0316228,0.0948683,0,0.1
9.45,1.29353,1.88058,1.24905,0.0316228,0.0948683,0,0.1
9.5,1.29511,1.88532,1.24905,0.0316228,0.0948683,0,0.1
9.55,1.29669,1.89006,1.24905,0.0316228,0.0948683,0,0.1
9.6,1.29827,1.89481,1.24905,0.0316228,0.0948683,0,0.1
9.65,1.29985,1.89955,1.24905,0.0316228,0.0948683,0,0.1
9.7,1.30143,1.90429,1.24905,0.0316228,0.0948683,0,0.1
9.75,1.30301,1.90904,1.24905,0.0316228,0.0948683,0,0.1
9.8,1.30459,1.91378,1.24905,0.0316228,0.0948683,0,0.1
9.85,1.30617,1.91852,1.24905,0.0316228,0.0948683,0,0.1
9.9,1.30776,1.92327,1.24905,0.0316228,0.0948683,0,0.1
9.95,1.30934,1.92801,1.24905,0.0316228,0.0948683,0,0.1
10,1.31092,1.93275,1.24905,0.0316228,0.0948683,0,0.1
10.05,1.3125,1.9375,1.24905,0.0316228,0.0948683,0,0.1
10.1,1.31408,1.94224,1.24905,0.0316228,0.0948683,0,0.1
10.15,1.31566,1.94698,1.24905,0.0316228,0.0948683,0,0.1
10.2,1.31724,1.95173,1.24905,0.0316228,0.0948683,0,0.1
10.25,1.31882,1.95647,1.24905,0.0316228,0.0948683,0,0.1
10.3,1.3204,1.96121,1.24905,0.0316228,0.0948683,0,0.1
10.35,1.32199,1.96596,1.24905,0.0316228,0.0948683,0,0.1
10.4,1.32357,1.9707,1.24905,0.0316228,0.0948683,0,0.1
10.45,1.32515,1.97544,1.24905,0.0316228,0.0948683,0,0.1
10.5,1.32673,1.98019,1.24905,0.0316228,0.0948683,0,0.1
10.55,1.32831,1.98493,1.24905,0.0316228,0.0948683,0,0.1
10.6,1.32989,1.98967,1.24905,0.0316228,0.0948683,0,0.1
10.65,1.33147,1.99442,1.24905,0.0316228,0.0948683,0,0.1
10.7,1.33305,1.99916,1.24905,0.0316228,0.0948683,0,0.1
10.75,1.33463,2.0039,1.24905,0.0316228,0.0948683,0,0.1
10.8,1.33622,2.00865,1.24905,0.0316228,0.0948683,0,0.1
10.85,1.3378,2.01339,1.24905,0.0316228,0.0948683,0,0.1
10.9,1.33938,2.01813,1.24905,0.0316228,0.0948683,0,0.1
10.95,1.34096,2.02288,1.24905,0.0316228,0.0948683,0,0.1
11,1.34254,2.02762,1.24905,0.0316228,0.0948683,0,0.1
11.05,1.34412,2.03237,1.24905,0.0316228,0.0948683,0,0.1
11.1,1.3457,2.03711,1.24905,0.0316228,0.0948683,0,0.1
11.15,1.34728,2.04185,1.24905,0.0316228,0.0948683,0,0.1
11.2,1.34887,2.0466,1.24905,0.0316228,0.0948683,0,0.1
11.25,1.35045,2.05134,1.24905,0.0316228,0.0948683,0,0.1
11.3,1.35203,2.05608,1.24905,0.0316228,0.0948683,0,0.1
11.35,1.35361,2.06083,1.24905,0.0316228,0.0948683,0,0.1
11.4,1.35519,2.06557,1.24905,0.0316228,0.0948683,0,0.1
11.45,1.35677,2.07031,1.24905,0.0316228,0.0948683,0,0.1
11.5,1.35835,2.07506,1.24905,0.0316228,0.0948683,0,0.1
11.55,1.35993,2.0798,1.24905,0.0316228,0.0948683,0,0.1
11.6,1.36151,2.08454,1.24905,0.0316228,0.0948683,0,0.1
11.65,1.3631,2.08929,1.24905,0.0316228,0.0948683,0,0.1
11.7,1.36468,2.09403,1.24905,0.0316228,0.0948683,0,0.1
11.75,1.36626,2.09877,1.24905,0.0316228,0.0948683,0,0.1
11.8,1.36784,2.10352,1.24905,0.0316228,0.0948683,0,0.1
11.85,1.36942,2.10826,1.24905,0.0316228,0.0948683,0,0.1
11.9,1.371,2.113,1.24905,0.0316228,0.0948683,0,0.1
11.95,1.37258,2.11775,1.24905,0.0316228,0.0948683,0,0.1
12,1.37416,2.12249,1.24905,0.0316228,0.0948683,0,0.1
12.05,1.37574,2.12723,1.24905,0.0316228,0.0948683,0,0.1
12.1,1.37733,2.13198,1.24905,0.0316228,0.0948683,0,0.1
12.15,1.37891,2.13672,1.24905,0.0316228,0.0948683,0,0.1
12.2,1.38049,2.14146,1.24905,0.0316228,0.0948683,0,0.1
