Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
14.2,1.40321,0,0,0.1,0,0,0.1
14.25,1.40821,0,0,0.1,0,0,0.1
14.3,1.41321,0,0,0.1,0,0,0.1
14.35,1.41821,0,0,0.1,0,0,0.1
14.4,1.42321,0,0,0.1,0,0,0.1
14.45,1.42821,0,0,0.1,0,0,0.1
14.5,1.43321,0,0,0.1,0,0,0.1
14.55,1.43821,0,0,0.1,0,0,0.1
14.6,1.44321,0,0,0.1,0,0,0.1
14.65,1.44821,0,0,0.1,0,0,0.1
14.7,1.45321,0,0,0.1,0,0,0.1
14.75,1.45821,0,0,0.1,0,0,0.1
14.8,1.46321,0,0,0.1,0,0,0.1
14.85,1.46821,0,0,0.1,0,0,0.1
14.9,1.47321,0,0,0.1,0,0,0.1
14.95,1.47821,0,0,0.1,0,0,0.1
15,1.48321,0,0,0.1,0,0,0.1
15.05,1.48821,0,0,0.1,0,0,0.1
15.1,1.49321,0,0,0.1,0,0,0.1
15.15,1.49821,0,0,0.1,0,0,0.1
15.2,1.50321,0,0,0.1,0,0,0.1
15.25,1.50821,0,0,0.1,0,0,0.1
15.3,1.51321,0,0,0.1,0,0,0.1
15.35,1.51821,0,0,0.1,0,0,0.1
15.4,1.52321,0,0,0.1,0,0,0.1
15.45,1.52821,0,0,0.1,0,0,0.1
15.5,1.53321,0,0,0.1,0,0,0.1
15.55,1.53821,0,0,0.1,0,0,0.1
15.6,1.54321,0,0,0.1,0,0,0.1
15.65,1.54821,0,0,0.1,0,0,0.1
15.7,1.55321,0,0,0.1,0,0,0.1
15.75,1.55821,0,0,0.1,0,0,0.1
15.8,1.56321,0,0,0.1,0,0,0.1
15.85,1.56821,0,0,0.1,0,0,0.1
15.9,1.57321,0,0,0.1,0,0,0.1
15.95,1.57821,0,0,0.1,0,0,0.1
16,1.58321,0,0,0.1,0,0,0.1
16.05,1.58821,0,0,0.1,0,0,0.1
16.1,1.59321,0,0,0.1,0,0,0.1
16.15,1.59821,0,0,0.1,0,0,0.1
16.2,1.60321,0,0,0.1,0,0,0.1
16.25,1.60821,0,0,0.1,0,0,0.1
16.3,1.61321,0,0,0.1,0,0,0.1
16.35,1.61821,0,0,0.1,0,0,0.1
16.4,1.62321,0,0,0.1,0,0,0.1
16.45,1.62821,0,0,0.1,0,0,0.1
16.5,1.63321,0,0,0.1,0,0,0.1
16.55,1.63821,0,0,0.1,0,0,0.1
16.6,1.64321,0,0,0.1,0,0,0.1
16.65,1.64821,0,0,0.1,0,0,0.1
16.7,1.65321,0,0,0.1,0,0,0.1
16.75,1.65821,0,0,0.1,0,0,0.1
16.8,1.66321,0,0,0.1,0,0,0.1
16.85,1.66821,0,0,0.1,0,0,0.1
16.9,1.67321,0,0,0.1,0,0,0.1
16.95,1.67821,0,0,0.1,0,0,0.1
17,1.68321,0,0,0.1,0,0,0.1
17.05,1.68821,0,0,0.1,0,0,0.1
17.1,1.69321,0,0,0.1,0,0,0.1
17.15,1.69821,0,0,0.1,0,0,0.1
17.2,1.70321,0,0,0.1,0,0,0.1
17.25,1.70821,0,0,0.1,0,0,0.1
17.3,1.71321,0,0,0.1,0,0,0.1
17.35,1.71821,0,0,0.1,0,0,0.1
17.4,1.72321,0,0,0.1,0,0,0.1
17.45,1.72821,0,0,0.1,0,0,0.1
17.5,1.73321,0,0,0.1,0,0,0.1
17.55,1.73821,0,0,0.1,0,0,0.1
17.6,1.74321,0,0,0.1,0,0,0.1
17.65,1.74821,0,0,0.1,0,0,0.1
17.7,1.75321,0,0,0.1,0,0,0.1
17.75,1.75821,0,0,0.1,0,0,0.1
17.8,1.76321,0,0,0.1,0,0,0.1
17.85,1.76821,0,0,0.1,0,0,0.1
17.9,1.77321,0,0,0.1,0,0,0.1
17.95,1.77821,0,0,0.1,0,0,0.1
18,1.78321,0,0,0.1,0,0,0.1
18.05,1.78821,0,0,0.1,0,0,0.1
18.1,1.79321,0,0,0.1,0,0,0.1
18.15,1.79821,0,0,0.1,0,0,0.1
18.2,1.80321,0,0,0.1,0,0,0.1
18.25,1.80821,0,0,0.1,0,0,0.1
18.3,1.81321,0,0,0.1,0,0,0.1
18.35,1.81821,0,0,0.1,0,0,0.1
18.4,1.82321,0,0,0.1,0,0,0.1
18.45,1.82821,0,0,0.1,0,0,0.1
18.5,1.83321,0,0,0.1,0,0,0.1
18.55,1.83821,0,0,0.1,0,0,0.1
18.6,1.84321,0,0,0.1,0,0,0.1
18.65,1.84821,0,0,0.1,0,0,0.1
18.7,1.85321,0,0,0.1,0,0,0.1
18.75,1.85821,0,0,0.1,0,0,0.1
